timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-05-26T17:32:24.401662,1779838344.402,0.540,452.400,76,144.000
2026-05-26T17:32:33.381934,1779838353.382,51.990,473.000,76,144.300
2026-05-26T17:32:42.361938,1779838362.362,238.360,595.500,78,146.300
2026-05-26T17:32:51.369928,1779838371.370,172.820,1101.824,78,150.800
2026-05-26T17:32:59.425521,1779838379.426,282.000,2165.760,80,154.000
2026-05-26T17:33:07.470856,1779838387.471,179.000,1897.472,79,162.500
2026-05-26T17:33:15.514647,1779838395.515,119.240,1577.984,79,168.200
2026-05-26T17:33:24.373519,1779838404.374,92.680,1432.576,79,174.400
2026-05-26T17:33:33.406483,1779838413.406,96.090,2214.912,79,179.200
2026-05-26T17:33:42.411221,1779838422.411,70.740,2238.464,79,181.900
2026-05-26T17:33:51.369025,1779838431.369,101.200,2256.896,79,185.400
2026-05-26T17:33:59.416498,1779838439.416,51.310,1918.976,79,187.800
2026-05-26T17:34:07.464912,1779838447.465,49.810,1451.008,85,189.700
2026-05-26T17:34:15.534932,1779838455.535,63.430,2312.192,78,191.000
2026-05-26T17:34:24.436614,1779838464.437,0.620,1359.872,76,190.800
2026-05-26T17:34:33.440168,1779838473.440,0.730,1359.872,76,190.800
2026-05-26T17:34:42.435304,1779838482.435,0.710,1359.872,76,190.800
2026-05-26T17:34:51.420544,1779838491.421,0.540,528.900,76,190.700
2026-05-26T17:34:59.500977,1779838499.501,0.680,532.800,76,190.700
2026-05-26T17:35:07.577544,1779838507.578,5.350,547.200,76,190.700
2026-05-26T17:35:15.658553,1779838515.659,1.120,572.000,74,190.700
2026-05-26T17:35:24.445980,1779838524.446,0.890,539.100,74,190.700
2026-05-26T17:35:33.458424,1779838533.458,0.460,541.100,74,190.600
2026-05-26T17:35:42.465620,1779838542.466,0.630,545.100,74,190.600
2026-05-26T17:35:51.447706,1779838551.448,0.430,533.900,74,190.600
2026-05-26T17:35:59.540457,1779838559.540,0.460,535.900,74,190.600
2026-05-26T17:36:07.627120,1779838567.627,12.340,547.700,69,190.600
2026-05-26T17:36:15.711625,1779838575.712,1.460,566.400,66,190.700
2026-05-26T17:36:24.468932,1779838584.469,1.010,533.200,66,190.600
2026-05-26T17:36:33.484641,1779838593.485,0.510,535.200,66,190.600
2026-05-26T17:36:42.471152,1779838602.471,0.560,545.200,66,190.600
2026-05-26T17:36:51.462348,1779838611.462,0.620,533.200,66,190.600
2026-05-26T17:36:59.531734,1779838619.532,0.460,537.500,66,190.600
2026-05-26T17:37:07.621567,1779838627.622,1.640,545.400,65,190.600
2026-05-26T17:37:15.710289,1779838635.710,1.170,570.200,72,190.900
2026-05-26T17:37:24.490568,1779838644.491,0.720,534.200,72,190.600
2026-05-26T17:37:33.490231,1779838653.490,0.470,536.200,72,190.800
2026-05-26T17:37:42.494102,1779838662.494,0.640,549.900,72,190.600
2026-05-26T17:37:51.476921,1779838671.477,0.480,537.800,72,190.700
2026-05-26T17:37:59.565783,1779838679.566,0.410,539.800,72,190.600
2026-05-26T17:38:07.646660,1779838687.647,2.760,551.600,71,190.600
2026-05-26T17:38:15.734030,1779838695.734,1.060,563.600,64,190.600
2026-05-26T17:38:24.517097,1779838704.517,0.790,540.800,64,190.600
2026-05-26T17:38:33.527320,1779838713.527,0.420,542.800,64,190.600
2026-05-26T17:38:42.517834,1779838722.518,0.560,552.800,64,190.400
2026-05-26T17:38:51.504221,1779838731.504,0.540,536.800,64,192.900
2026-05-26T17:38:59.580111,1779838739.580,0.420,536.800,64,190.400
2026-05-26T17:39:07.684670,1779838747.685,1.800,543.100,64,190.400
2026-05-26T17:39:15.765006,1779838755.765,1.110,562.600,71,190.400
