timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-25T22:23:13.276545,1779769393.277,0.000,63.840,11
2026-05-25T22:23:19.996115,1779769399.996,0.000,63.840,11
2026-05-25T22:23:26.032965,1779769406.033,0.000,63.840,11
2026-05-25T22:23:33.013906,1779769413.014,25.370,74.140,20
2026-05-25T22:23:40.000830,1779769420.001,19.810,79.380,19
2026-05-25T22:23:46.043924,1779769426.044,18.510,88.980,19
2026-05-25T22:23:53.012137,1779769433.012,20.290,91.410,19
2026-05-25T22:24:00.013935,1779769440.014,31.120,186.800,222
2026-05-25T22:24:06.048119,1779769446.048,48.930,143.900,20
2026-05-25T22:24:13.017193,1779769453.017,66.590,144.600,20
2026-05-25T22:24:20.018004,1779769460.018,69.630,158.500,31
2026-05-25T22:24:26.044865,1779769466.045,66.870,164.200,31
2026-05-25T22:24:33.035171,1779769473.035,81.350,181.700,32
2026-05-25T22:24:40.026765,1779769480.027,36.510,180.900,32
2026-05-25T22:24:46.063589,1779769486.064,76.580,184.600,32
2026-05-25T22:24:53.027885,1779769493.028,85.000,185.300,32
2026-05-25T22:25:00.028124,1779769500.028,78.270,185.900,32
2026-05-25T22:25:06.056749,1779769506.057,80.610,186.400,32
2026-05-25T22:25:13.032759,1779769513.033,83.520,186.700,32
2026-05-25T22:25:20.069621,1779769520.070,87.170,181.000,32
2026-05-25T22:25:26.108467,1779769526.108,95.700,173.800,32
2026-05-25T22:25:33.063699,1779769533.064,84.290,173.900,32
2026-05-25T22:25:40.067743,1779769540.068,85.080,174.100,32
2026-05-25T22:25:46.107667,1779769546.108,83.320,174.300,32
2026-05-25T22:25:53.055124,1779769553.055,82.560,174.200,32
2026-05-25T22:26:00.051534,1779769560.052,84.170,175.300,32
2026-05-25T22:26:06.088069,1779769566.088,93.130,176.900,32
2026-05-25T22:26:13.063698,1779769573.064,82.480,177.100,32
2026-05-25T22:26:20.054028,1779769580.054,85.320,186.100,32
2026-05-25T22:26:26.096838,1779769586.097,83.640,186.800,32
2026-05-25T22:26:33.060241,1779769593.060,85.780,186.000,32
2026-05-25T22:26:40.069449,1779769600.069,88.320,187.000,32
2026-05-25T22:26:46.105124,1779769606.105,85.250,187.500,32
2026-05-25T22:26:53.071664,1779769613.072,89.030,187.400,32
2026-05-25T22:27:00.053135,1779769620.053,87.930,187.800,32
2026-05-25T22:27:06.092825,1779769626.093,84.620,188.100,32
2026-05-25T22:27:13.079672,1779769633.080,90.380,187.400,32
2026-05-25T22:27:20.063266,1779769640.063,84.230,188.400,32
2026-05-25T22:27:26.096945,1779769646.097,87.960,188.200,32
2026-05-25T22:27:33.086108,1779769653.086,82.780,188.600,32
2026-05-25T22:27:40.079917,1779769660.080,90.020,189.000,32
2026-05-25T22:27:46.112795,1779769666.113,89.940,189.600,32
2026-05-25T22:27:53.102066,1779769673.102,90.970,189.600,32
2026-05-25T22:28:00.104456,1779769680.104,90.580,189.900,32
2026-05-25T22:28:06.142786,1779769686.143,89.680,190.100,32
2026-05-25T22:28:13.101711,1779769693.102,86.450,189.300,32
2026-05-25T22:28:20.090953,1779769700.091,90.300,190.400,32
2026-05-25T22:28:26.134730,1779769706.135,91.480,190.500,32
2026-05-25T22:28:33.099089,1779769713.099,85.690,190.200,32
2026-05-25T22:28:40.101423,1779769720.101,86.660,190.300,32
2026-05-25T22:28:46.135515,1779769726.136,85.630,190.800,32
2026-05-25T22:28:53.104103,1779769733.104,84.310,190.400,32
2026-05-25T22:29:00.101311,1779769740.101,81.970,190.100,32
2026-05-25T22:29:06.153187,1779769746.153,90.880,191.400,32
2026-05-25T22:29:13.136992,1779769753.137,84.550,191.800,32
2026-05-25T22:29:20.107282,1779769760.107,92.800,191.400,32
2026-05-25T22:29:26.149265,1779769766.149,92.800,191.700,32
2026-05-25T22:29:33.113380,1779769773.113,90.400,191.800,32
2026-05-25T22:29:40.119809,1779769780.120,81.780,191.700,32
2026-05-25T22:29:46.162895,1779769786.163,92.630,192.000,32
2026-05-25T22:29:53.108986,1779769793.109,85.850,192.300,32
2026-05-25T22:30:00.103290,1779769800.103,84.720,192.100,32
2026-05-25T22:30:06.141554,1779769806.142,92.730,191.700,32
2026-05-25T22:30:13.124278,1779769813.124,89.640,193.100,32
2026-05-25T22:30:20.118209,1779769820.118,91.190,192.800,32
2026-05-25T22:30:26.160240,1779769826.160,91.980,192.900,32
2026-05-25T22:30:33.130547,1779769833.131,90.860,192.500,32
2026-05-25T22:30:40.128479,1779769840.128,77.540,192.400,32
2026-05-25T22:30:46.172511,1779769846.173,91.190,193.500,32
2026-05-25T22:30:53.128045,1779769853.128,91.750,193.400,32
2026-05-25T22:31:00.134541,1779769860.135,91.540,193.300,32
2026-05-25T22:31:06.178868,1779769866.179,91.490,193.600,32
2026-05-25T22:31:13.148780,1779769873.149,86.600,194.500,32
2026-05-25T22:31:20.137813,1779769880.138,89.510,182.500,32
2026-05-25T22:31:26.177548,1779769886.178,92.420,183.600,32
2026-05-25T22:31:33.148386,1779769893.148,86.290,183.900,32
2026-05-25T22:31:40.147162,1779769900.147,91.150,183.700,32
2026-05-25T22:31:46.188666,1779769906.189,93.330,183.600,32
2026-05-25T22:31:53.162887,1779769913.163,83.980,182.800,32
2026-05-25T22:32:00.140404,1779769920.140,93.610,183.200,32
2026-05-25T22:32:06.196650,1779769926.197,92.130,183.300,32
2026-05-25T22:32:13.164692,1779769933.165,93.520,183.900,32
2026-05-25T22:32:20.140267,1779769940.140,82.820,183.900,32
2026-05-25T22:32:26.178375,1779769946.178,92.700,184.600,32
2026-05-25T22:32:33.167446,1779769953.167,83.410,184.200,32
2026-05-25T22:32:40.153397,1779769960.153,91.970,183.800,32
2026-05-25T22:32:46.195508,1779769966.196,92.170,184.100,32
2026-05-25T22:32:53.167476,1779769973.167,79.810,185.200,32
2026-05-25T22:33:00.164809,1779769980.165,84.010,184.800,32
2026-05-25T22:33:06.203381,1779769986.203,81.040,185.400,32
2026-05-25T22:33:13.179855,1779769993.180,80.000,184.300,32
2026-05-25T22:33:20.152703,1779770000.153,83.100,185.600,32
2026-05-25T22:33:26.191327,1779770006.191,84.000,186.500,32
2026-05-25T22:33:33.169865,1779770013.170,83.360,187.100,32
2026-05-25T22:33:40.186416,1779770020.186,78.200,188.600,32
2026-05-25T22:33:46.235933,1779770026.236,93.660,189.200,32
2026-05-25T22:33:53.211739,1779770033.212,93.870,188.100,32
2026-05-25T22:34:00.161839,1779770040.162,93.380,188.900,32
2026-05-25T22:34:06.201944,1779770046.202,92.760,188.900,32
2026-05-25T22:34:13.198512,1779770053.199,94.590,189.300,32
2026-05-25T22:34:20.201664,1779770060.202,93.220,189.200,32
2026-05-25T22:34:26.244516,1779770066.245,93.670,189.500,32
2026-05-25T22:34:33.190478,1779770073.190,93.980,189.200,32
2026-05-25T22:34:40.216416,1779770080.216,91.370,189.400,32
2026-05-25T22:34:46.271705,1779770086.272,91.220,189.300,32
2026-05-25T22:34:53.206397,1779770093.206,82.730,189.400,32
2026-05-25T22:35:00.185050,1779770100.185,80.640,189.000,32
2026-05-25T22:35:06.225737,1779770106.226,92.400,189.100,32
2026-05-25T22:35:13.209762,1779770113.210,81.930,189.900,32
2026-05-25T22:35:20.208520,1779770120.209,86.220,190.000,32
2026-05-25T22:35:26.244571,1779770126.245,92.910,189.100,32
2026-05-25T22:35:33.217762,1779770133.218,92.960,179.100,32
2026-05-25T22:35:40.211787,1779770140.212,91.930,179.100,32
2026-05-25T22:35:46.253120,1779770146.253,92.720,180.000,32
2026-05-25T22:35:53.229131,1779770153.229,93.460,180.100,32
2026-05-25T22:36:00.223471,1779770160.223,92.890,179.600,32
2026-05-25T22:36:06.262965,1779770166.263,83.020,179.300,32
2026-05-25T22:36:13.248140,1779770173.248,91.850,179.800,32
2026-05-25T22:36:20.227005,1779770180.227,93.090,179.900,32
2026-05-25T22:36:26.270444,1779770186.270,93.780,180.500,32
2026-05-25T22:36:33.232592,1779770193.233,92.750,180.800,32
2026-05-25T22:36:40.231923,1779770200.232,85.590,180.300,32
2026-05-25T22:36:46.268071,1779770206.268,93.250,180.200,32
2026-05-25T22:36:53.245716,1779770213.246,93.190,180.700,32
2026-05-25T22:37:00.230620,1779770220.231,87.460,180.800,32
2026-05-25T22:37:06.270675,1779770226.271,93.400,180.900,32
2026-05-25T22:37:13.269835,1779770233.270,93.810,181.200,32
2026-05-25T22:37:20.244756,1779770240.245,87.670,181.300,32
