timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-05-26T18:16:45.924769,1779841005.925,0.010,272.600,15,106.800
2026-05-26T18:16:54.132768,1779841014.133,0.010,272.600,15,140.800
2026-05-26T18:17:03.107381,1779841023.107,17.720,297.700,15,139.500
2026-05-26T18:17:12.100436,1779841032.100,13.330,299.900,15,140.000
2026-05-26T18:17:20.151704,1779841040.152,14.240,314.300,15,139.700
2026-05-26T18:17:28.833250,1779841048.833,60.700,341.100,15,178.900
2026-05-26T18:17:37.864409,1779841057.864,86.250,395.900,15,204.100
2026-05-26T18:17:45.912222,1779841065.912,83.610,407.500,15,213.100
2026-05-26T18:17:54.124237,1779841074.124,79.590,410.600,15,218.900
2026-05-26T18:18:03.110923,1779841083.111,80.670,411.000,15,221.900
2026-05-26T18:18:12.112203,1779841092.112,82.190,415.800,15,225.000
2026-05-26T18:18:20.164378,1779841100.164,70.420,419.700,15,202.900
2026-05-26T18:18:28.838658,1779841108.839,78.330,416.800,15,204.000
2026-05-26T18:18:37.854114,1779841117.854,82.470,412.900,15,213.700
2026-05-26T18:18:45.902637,1779841125.903,83.680,418.500,15,214.400
2026-05-26T18:18:54.120734,1779841134.121,83.150,414.200,15,206.200
2026-05-26T18:19:03.126841,1779841143.127,82.580,417.400,15,200.200
2026-05-26T18:19:12.132309,1779841152.132,82.790,416.400,15,206.600
2026-05-26T18:19:20.184623,1779841160.185,81.730,416.300,15,206.700
2026-05-26T18:19:28.869237,1779841168.869,71.710,422.900,15,207.000
2026-05-26T18:19:37.881006,1779841177.881,77.310,421.600,15,221.900
2026-05-26T18:19:45.926639,1779841185.927,80.880,422.500,15,216.200
2026-05-26T18:19:54.148142,1779841194.148,82.370,421.200,15,216.300
2026-05-26T18:20:03.163139,1779841203.163,68.320,425.200,15,217.100
2026-05-26T18:20:12.146469,1779841212.146,85.430,423.800,15,213.600
2026-05-26T18:20:20.193270,1779841220.193,83.550,422.000,15,247.300
2026-05-26T18:20:28.988837,1779841228.989,78.710,421.800,15,238.500
2026-05-26T18:20:37.927707,1779841237.928,68.300,423.500,15,253.800
2026-05-26T18:20:45.966097,1779841245.966,63.330,426.800,15,255.000
2026-05-26T18:20:54.194773,1779841254.195,78.650,418.600,15,220.600
2026-05-26T18:21:03.200047,1779841263.200,67.790,428.300,15,213.100
2026-05-26T18:21:12.197877,1779841272.198,84.200,421.900,15,214.600
2026-05-26T18:21:20.248814,1779841280.249,82.210,420.200,15,219.500
2026-05-26T18:21:28.965777,1779841288.966,83.230,422.900,15,248.900
2026-05-26T18:21:37.963336,1779841297.963,68.880,426.700,15,248.600
2026-05-26T18:21:46.001634,1779841306.002,78.320,420.500,15,249.800
2026-05-26T18:21:54.218685,1779841314.219,65.780,428.400,15,198.000
2026-05-26T18:22:03.209351,1779841323.209,67.350,447.100,15,199.900
2026-05-26T18:22:12.243590,1779841332.244,66.690,430.700,15,198.900
2026-05-26T18:22:20.288371,1779841340.288,69.450,429.600,15,203.800
2026-05-26T18:22:28.975212,1779841348.975,87.390,425.800,15,203.600
2026-05-26T18:22:37.978546,1779841357.979,73.660,432.900,15,220.000
2026-05-26T18:22:46.025179,1779841366.025,69.010,428.500,15,220.200
2026-05-26T18:22:54.224262,1779841374.224,84.590,426.000,15,214.400
2026-05-26T18:23:03.229709,1779841383.230,84.800,426.600,15,214.200
2026-05-26T18:23:12.243882,1779841392.244,75.620,428.100,15,215.700
2026-05-26T18:23:20.292094,1779841400.292,84.160,423.800,15,216.000
2026-05-26T18:23:29.029512,1779841409.030,85.460,428.000,15,216.000
2026-05-26T18:23:38.027497,1779841418.027,83.640,424.800,15,215.900
2026-05-26T18:23:46.069580,1779841426.070,69.530,431.000,15,216.400
2026-05-26T18:23:54.255140,1779841434.255,83.220,424.100,15,246.700
2026-05-26T18:24:03.246123,1779841443.246,98.400,423.200,15,248.100
2026-05-26T18:24:12.256196,1779841452.256,62.980,428.600,15,248.900
2026-05-26T18:24:20.306058,1779841460.306,85.930,427.100,15,250.100
2026-05-26T18:24:29.064672,1779841469.065,45.310,437.200,15,214.400
2026-05-26T18:24:38.110590,1779841478.111,56.330,438.700,15,214.000
2026-05-26T18:24:46.144450,1779841486.144,58.510,445.200,15,194.700
2026-05-26T18:24:54.279073,1779841494.279,68.850,468.200,15,194.600
2026-05-26T18:25:03.259099,1779841503.259,81.120,462.700,15,195.500
2026-05-26T18:25:12.260559,1779841512.261,78.750,469.800,15,197.300
2026-05-26T18:25:20.309756,1779841520.310,67.950,475.200,15,201.900
2026-05-26T18:25:29.029891,1779841529.030,80.670,462.900,15,201.700
2026-05-26T18:25:38.032191,1779841538.032,81.480,465.300,15,218.100
2026-05-26T18:25:46.078736,1779841546.079,94.350,467.200,15,213.800
2026-05-26T18:25:54.288431,1779841554.288,68.880,468.700,15,214.200
2026-05-26T18:26:03.293446,1779841563.293,82.700,462.100,15,214.400
2026-05-26T18:26:12.285693,1779841572.286,99.590,463.200,15,215.400
2026-05-26T18:26:20.327661,1779841580.328,97.910,464.000,15,220.600
2026-05-26T18:26:29.077836,1779841589.078,79.330,461.700,15,221.500
2026-05-26T18:26:38.057677,1779841598.058,82.230,462.100,15,220.400
2026-05-26T18:26:46.109184,1779841606.109,68.330,470.000,15,220.900
2026-05-26T18:26:54.305231,1779841614.305,81.260,465.000,15,221.500
2026-05-26T18:27:03.308033,1779841623.308,78.730,468.500,15,222.600
2026-05-26T18:27:12.317174,1779841632.317,82.820,467.600,15,222.900
2026-05-26T18:27:20.358996,1779841640.359,67.770,473.700,15,250.000
2026-05-26T18:27:29.087980,1779841649.088,89.920,468.000,15,258.300
2026-05-26T18:27:38.074103,1779841658.074,84.650,465.000,15,258.900
2026-05-26T18:27:46.131565,1779841666.132,104.320,467.700,15,258.700
2026-05-26T18:27:54.378557,1779841674.379,89.230,466.600,15,223.900
2026-05-26T18:28:03.328735,1779841683.329,97.050,464.800,15,226.500
2026-05-26T18:28:12.322736,1779841692.323,83.020,466.600,15,226.000
2026-05-26T18:28:20.370494,1779841700.370,95.890,464.300,15,225.600
2026-05-26T18:28:29.086665,1779841709.087,68.310,473.200,15,220.000
2026-05-26T18:28:37.124806,1779841717.125,64.360,471.100,15,220.100
2026-05-26T18:28:45.167295,1779841725.167,67.740,470.600,15,225.400
2026-05-26T18:28:53.332216,1779841733.332,92.600,467.800,15,225.300
2026-05-26T18:29:02.355527,1779841742.356,83.280,466.800,15,279.300
2026-05-26T18:29:10.389172,1779841750.389,81.430,467.700,15,212.300
2026-05-26T18:29:19.095725,1779841759.096,71.020,471.600,15,212.700
2026-05-26T18:29:28.083866,1779841768.084,76.570,476.800,15,216.600
2026-05-26T18:29:36.124139,1779841776.124,65.710,478.400,15,233.400
2026-05-26T18:29:44.351650,1779841784.352,82.380,470.300,15,233.600
2026-05-26T18:29:53.356716,1779841793.357,102.530,468.700,15,233.900
2026-05-26T18:30:02.354598,1779841802.355,84.190,470.800,15,227.800
2026-05-26T18:30:10.391394,1779841810.391,63.550,475.600,15,227.600
2026-05-26T18:30:19.115586,1779841819.116,69.040,475.400,15,231.700
2026-05-26T18:30:28.110259,1779841828.110,60.890,475.700,15,232.400
2026-05-26T18:30:36.159583,1779841836.160,65.280,477.300,15,232.300
2026-05-26T18:30:44.368736,1779841844.369,68.470,479.000,15,233.000
2026-05-26T18:30:53.364969,1779841853.365,64.750,476.700,15,226.000
2026-05-26T18:31:01.400859,1779841861.401,67.910,478.500,15,224.800
2026-05-26T18:31:10.136419,1779841870.136,65.700,477.700,15,225.000
2026-05-26T18:31:19.137179,1779841879.137,67.930,475.200,15,226.800
2026-05-26T18:31:28.124846,1779841888.125,67.470,475.300,15,226.700
2026-05-26T18:31:36.168779,1779841896.169,80.790,470.800,15,228.100
2026-05-26T18:31:44.391222,1779841904.391,82.220,469.000,15,220.600
2026-05-26T18:31:53.414486,1779841913.414,82.510,473.100,15,222.200
2026-05-26T18:32:02.413247,1779841922.413,0.010,475.000,15,222.600
2026-05-26T18:32:10.454498,1779841930.454,0.030,475.000,15,222.900
2026-05-26T18:32:19.168104,1779841939.168,0.010,475.000,15,222.900
2026-05-26T18:32:28.153488,1779841948.153,0.160,474.900,15,176.200
2026-05-26T18:32:36.209373,1779841956.209,0.140,474.900,15,176.500
2026-05-26T18:32:44.430810,1779841964.431,0.170,474.900,15,175.600
2026-05-26T18:32:53.417335,1779841973.417,0.000,474.900,15,176.300
2026-05-26T18:33:02.419380,1779841982.419,0.010,474.900,15,176.100
2026-05-26T18:33:10.489002,1779841990.489,0.070,475.000,15,176.300
2026-05-26T18:33:19.207070,1779841999.207,0.010,475.000,15,175.500
2026-05-26T18:33:28.183308,1779842008.183,0.170,475.000,15,176.400
2026-05-26T18:33:36.232007,1779842016.232,0.120,475.000,15,176.400
2026-05-26T18:33:44.422668,1779842024.423,0.640,230.000,15,175.200
2026-05-26T18:33:53.442948,1779842033.443,0.010,230.700,15,176.400
2026-05-26T18:34:02.437646,1779842042.438,0.020,230.800,15,159.000
2026-05-26T18:34:10.516316,1779842050.516,0.120,230.700,15,159.000
2026-05-26T18:34:19.239838,1779842059.240,0.020,230.700,15,158.900
