timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-05-26T20:01:27.931914,1779847287.932,0.940,625.500,76,143.300
2026-05-26T20:01:36.300887,1779847296.301,20.720,463.800,76,143.000
2026-05-26T20:01:45.288547,1779847305.289,14.280,505.900,76,143.000
2026-05-26T20:01:54.294510,1779847314.295,44.360,578.500,75,143.000
2026-05-26T20:02:02.344387,1779847322.344,15.330,482.600,75,143.000
2026-05-26T20:02:11.040983,1779847331.041,15.050,518.700,75,143.000
2026-05-26T20:02:20.052188,1779847340.052,24.030,576.900,75,143.000
2026-05-26T20:02:28.098306,1779847348.098,22.660,623.300,74,143.500
2026-05-26T20:02:36.320418,1779847356.320,29.100,598.500,74,143.500
2026-05-26T20:02:45.316846,1779847365.317,27.020,721.500,74,143.500
2026-05-26T20:02:54.315007,1779847374.315,58.880,885.100,74,143.500
2026-05-26T20:03:02.364354,1779847382.364,27.160,588.100,74,143.500
2026-05-26T20:03:10.416932,1779847390.417,26.740,688.200,74,143.500
2026-05-26T20:03:18.450942,1779847398.451,21.670,828.700,74,143.500
2026-05-26T20:03:26.579277,1779847406.579,19.530,977.200,74,143.500
2026-05-26T20:03:35.419488,1779847415.419,267.540,719.200,77,146.800
2026-05-26T20:03:44.338843,1779847424.339,177.750,1144.832,77,151.000
2026-05-26T20:03:52.496182,1779847432.496,190.650,2342.912,77,154.900
2026-05-26T20:04:00.549531,1779847440.550,166.700,1917.952,77,160.500
2026-05-26T20:04:08.594362,1779847448.594,114.600,1566.720,77,166.200
2026-05-26T20:04:16.631721,1779847456.632,68.250,2351.104,76,170.100
2026-05-26T20:04:25.481375,1779847465.481,85.280,2366.464,74,173.700
2026-05-26T20:04:34.474362,1779847474.474,67.710,2152.448,74,178.200
2026-05-26T20:04:42.520489,1779847482.520,55.170,1666.048,75,181.000
2026-05-26T20:04:50.580054,1779847490.580,79.010,2384.896,75,181.700
2026-05-26T20:04:58.630640,1779847498.631,50.490,2153.472,74,183.800
2026-05-26T20:05:06.675756,1779847506.676,53.640,1584.128,74,184.600
2026-05-26T20:05:15.475370,1779847515.475,46.650,2385.920,75,186.100
2026-05-26T20:05:24.479777,1779847524.480,77.020,2070.528,73,187.300
2026-05-26T20:05:33.494581,1779847533.495,42.560,1448.960,70,188.700
2026-05-26T20:05:41.532514,1779847541.533,40.690,2281.472,69,190.500
2026-05-26T20:05:49.585556,1779847549.586,43.720,1567.744,70,191.100
2026-05-26T20:05:57.626752,1779847557.627,72.910,2416.640,69,192.000
2026-05-26T20:06:05.672097,1779847565.672,38.020,1590.272,70,192.700
2026-05-26T20:06:14.503866,1779847574.504,70.610,2418.688,69,193.200
2026-05-26T20:06:23.513458,1779847583.513,43.670,1666.048,70,194.300
2026-05-26T20:06:32.524649,1779847592.525,36.960,2402.304,76,195.000
2026-05-26T20:06:40.571957,1779847600.572,37.900,1603.584,76,195.400
2026-05-26T20:06:48.624290,1779847608.624,35.560,2271.232,76,196.600
2026-05-26T20:06:56.665189,1779847616.665,36.130,1392.640,76,197.600
2026-05-26T20:07:05.514032,1779847625.514,36.670,2072.576,76,198.400
2026-05-26T20:07:14.501572,1779847634.502,26.500,1282.048,76,199.800
2026-05-26T20:07:23.498839,1779847643.499,131.880,2167.808,80,201.700
2026-05-26T20:07:32.525187,1779847652.525,57.970,1955.840,78,202.500
2026-05-26T20:07:40.574587,1779847660.575,48.300,2581.504,78,203.400
2026-05-26T20:07:48.607492,1779847668.607,33.270,1499.136,77,204.400
2026-05-26T20:07:56.655684,1779847676.656,25.090,2115.584,77,205.600
2026-05-26T20:08:05.522288,1779847685.522,23.120,1300.480,78,206.000
2026-05-26T20:08:14.514188,1779847694.514,23.980,2010.112,77,206.700
2026-05-26T20:08:23.511607,1779847703.512,23.050,2462.720,78,207.100
2026-05-26T20:08:32.518751,1779847712.519,22.150,1851.392,75,207.100
2026-05-26T20:08:40.563189,1779847720.563,22.010,2472.960,76,208.300
2026-05-26T20:08:48.615560,1779847728.616,21.550,1538.048,75,209.100
2026-05-26T20:08:56.651102,1779847736.651,20.870,2121.728,75,211.400
2026-05-26T20:09:05.533904,1779847745.534,21.110,1236.992,76,210.800
2026-05-26T20:09:14.545924,1779847754.546,21.960,1871.872,75,211.700
2026-05-26T20:09:23.542803,1779847763.543,20.180,2492.416,75,212.500
2026-05-26T20:09:32.541317,1779847772.541,20.240,1581.056,73,213.300
