timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-25T18:52:11.091028,1779756731.091,0.680,137.900,43
2026-05-25T18:52:17.121712,1779756737.122,16.750,166.300,45
2026-05-25T18:52:23.154556,1779756743.155,15.580,166.500,45
2026-05-25T18:52:29.607139,1779756749.607,99.160,175.600,45
2026-05-25T18:52:35.646743,1779756755.647,85.850,178.900,44
2026-05-25T18:52:41.687958,1779756761.688,87.390,183.200,44
2026-05-25T18:52:48.633936,1779756768.634,88.010,183.300,44
2026-05-25T18:52:54.676619,1779756774.677,90.020,184.600,45
2026-05-25T18:53:00.716026,1779756780.716,86.790,184.900,45
2026-05-25T18:53:06.754585,1779756786.755,89.690,185.900,45
2026-05-25T18:53:12.791639,1779756792.792,91.850,183.100,44
2026-05-25T18:53:19.619750,1779756799.620,91.070,187.200,44
2026-05-25T18:53:25.657528,1779756805.658,90.410,188.100,43
2026-05-25T18:53:31.695483,1779756811.695,92.140,187.800,44
2026-05-25T18:53:38.654025,1779756818.654,92.570,188.200,44
2026-05-25T18:53:44.692464,1779756824.692,93.760,188.100,44
2026-05-25T18:53:50.728240,1779756830.728,93.670,188.000,43
2026-05-25T18:53:56.764119,1779756836.764,93.510,191.600,43
2026-05-25T18:54:02.806302,1779756842.806,93.840,192.700,43
2026-05-25T18:54:09.652003,1779756849.652,96.440,192.600,44
2026-05-25T18:54:15.691030,1779756855.691,94.070,192.400,44
2026-05-25T18:54:21.730097,1779756861.730,93.840,192.900,44
2026-05-25T18:54:28.662595,1779756868.663,93.970,192.000,45
2026-05-25T18:54:34.705866,1779756874.706,92.170,200.600,46
2026-05-25T18:54:40.754130,1779756880.754,88.430,207.100,46
2026-05-25T18:54:46.792343,1779756886.792,86.610,207.900,46
2026-05-25T18:54:52.829401,1779756892.829,88.720,213.300,45
2026-05-25T18:54:59.684167,1779756899.684,86.080,217.100,44
2026-05-25T18:55:05.719601,1779756905.720,88.070,224.600,45
2026-05-25T18:55:11.754522,1779756911.755,92.730,230.300,45
2026-05-25T18:55:18.656695,1779756918.657,88.430,234.600,45
2026-05-25T18:55:24.697430,1779756924.697,92.600,242.700,45
2026-05-25T18:55:30.738938,1779756930.739,88.860,246.900,45
2026-05-25T18:55:36.780548,1779756936.781,88.170,251.000,46
2026-05-25T18:55:42.822537,1779756942.823,100.900,254.600,46
2026-05-25T18:55:49.631773,1779756949.632,14.810,264.200,46
2026-05-25T18:55:55.669392,1779756955.669,13.440,264.700,45
2026-05-25T18:56:01.707857,1779756961.708,81.920,266.800,43
2026-05-25T18:56:08.715447,1779756968.715,84.360,270.400,44
2026-05-25T18:56:14.752153,1779756974.752,89.140,271.300,43
2026-05-25T18:56:20.793006,1779756980.793,89.840,276.400,43
2026-05-25T18:56:26.835139,1779756986.835,86.950,277.000,44
2026-05-25T18:56:32.876961,1779756992.877,88.660,277.000,44
2026-05-25T18:56:39.669384,1779756999.669,94.030,277.400,44
2026-05-25T18:56:45.706568,1779757005.707,89.600,281.000,43
2026-05-25T18:56:51.742170,1779757011.742,89.150,280.900,43
2026-05-25T18:56:58.684660,1779757018.685,89.420,281.500,43
2026-05-25T18:57:04.728435,1779757024.728,91.270,280.500,45
2026-05-25T18:57:10.766843,1779757030.767,93.110,280.600,46
2026-05-25T18:57:16.801208,1779757036.801,89.690,280.100,46
2026-05-25T18:57:22.864978,1779757042.865,92.700,280.300,44
2026-05-25T18:57:29.724679,1779757049.725,90.540,280.800,43
2026-05-25T18:57:35.762826,1779757055.763,93.780,281.300,43
2026-05-25T18:57:41.814470,1779757061.814,94.340,281.300,44
2026-05-25T18:57:48.695902,1779757068.696,94.740,281.000,44
2026-05-25T18:57:54.736673,1779757074.737,94.800,280.700,43
2026-05-25T18:58:00.781647,1779757080.782,93.210,281.200,44
2026-05-25T18:58:06.818999,1779757086.819,81.900,286.900,44
2026-05-25T18:58:12.858216,1779757092.858,83.730,292.800,45
2026-05-25T18:58:19.673135,1779757099.673,81.140,299.400,44
2026-05-25T18:58:25.716764,1779757105.717,83.350,304.000,44
2026-05-25T18:58:31.761951,1779757111.762,86.570,309.000,45
2026-05-25T18:58:38.713964,1779757118.714,84.820,312.800,45
2026-05-25T18:58:44.754930,1779757124.755,84.620,316.200,46
2026-05-25T18:58:50.796955,1779757130.797,87.350,321.200,45
2026-05-25T18:58:56.835737,1779757136.836,80.630,325.000,45
2026-05-25T18:59:02.875051,1779757142.875,81.810,330.400,45
2026-05-25T18:59:09.692692,1779757149.693,86.480,337.200,45
2026-05-25T18:59:15.735861,1779757155.736,125.350,361.900,46
2026-05-25T18:59:21.774724,1779757161.775,162.380,397.300,47
2026-05-25T18:59:28.739575,1779757168.740,94.660,427.100,47
2026-05-25T18:59:34.777507,1779757174.778,94.000,456.800,47
2026-05-25T18:59:40.816741,1779757180.817,95.250,423.000,48
2026-05-25T18:59:46.859230,1779757186.859,89.600,423.300,48
2026-05-25T18:59:52.894880,1779757192.895,93.560,444.600,49
2026-05-25T18:59:59.736443,1779757199.736,89.530,471.400,48
2026-05-25T19:00:05.780773,1779757205.781,92.530,494.000,48
2026-05-25T19:00:11.822902,1779757211.823,92.270,517.500,48
2026-05-25T19:00:18.795356,1779757218.795,91.860,459.500,48
2026-05-25T19:00:24.831342,1779757224.831,91.290,460.900,47
2026-05-25T19:00:30.865347,1779757230.865,92.270,461.800,47
2026-05-25T19:00:36.907125,1779757236.907,88.430,467.800,46
2026-05-25T19:00:42.951975,1779757242.952,90.990,487.800,48
2026-05-25T19:00:49.754096,1779757249.754,87.940,469.600,49
2026-05-25T19:00:55.787947,1779757255.788,90.420,469.600,48
2026-05-25T19:01:01.825189,1779757261.825,92.340,470.000,47
2026-05-25T19:01:08.779482,1779757268.779,92.050,473.000,46
2026-05-25T19:01:14.817546,1779757274.818,90.190,490.300,46
2026-05-25T19:01:20.857212,1779757280.857,89.780,508.500,46
2026-05-25T19:01:26.901020,1779757286.901,86.070,530.300,46
2026-05-25T19:01:32.947906,1779757292.948,90.410,475.900,48
2026-05-25T19:01:39.766562,1779757299.767,91.150,475.800,48
2026-05-25T19:01:45.807505,1779757305.808,91.680,476.200,48
2026-05-25T19:01:51.858698,1779757311.859,89.200,476.600,47
2026-05-25T19:01:58.794985,1779757318.795,89.730,494.600,46
2026-05-25T19:02:04.837063,1779757324.837,87.150,487.300,49
2026-05-25T19:02:10.879032,1779757330.879,88.490,487.800,49
2026-05-25T19:02:16.937531,1779757336.938,86.320,488.100,49
2026-05-25T19:02:22.975141,1779757342.975,91.670,490.400,47
2026-05-25T19:02:29.751402,1779757349.751,86.660,491.700,47
2026-05-25T19:02:35.789545,1779757355.790,93.900,509.900,46
2026-05-25T19:02:41.830514,1779757361.831,88.400,531.200,47
2026-05-25T19:02:48.823439,1779757368.823,90.590,487.700,47
2026-05-25T19:02:54.871788,1779757374.872,89.840,488.000,47
2026-05-25T19:03:00.912786,1779757380.913,89.860,477.500,47
2026-05-25T19:03:06.953467,1779757386.953,85.960,477.500,47
2026-05-25T19:03:12.984587,1779757392.985,90.620,479.000,48
2026-05-25T19:03:19.810657,1779757399.811,85.850,478.100,46
2026-05-25T19:03:25.849245,1779757405.849,89.730,489.000,46
2026-05-25T19:03:31.893937,1779757411.894,92.710,508.300,47
2026-05-25T19:03:38.810369,1779757418.810,95.810,504.100,48
2026-05-25T19:03:44.843178,1779757424.843,90.930,504.400,48
2026-05-25T19:03:50.899249,1779757430.899,68.290,500.700,47
2026-05-25T19:03:56.934865,1779757436.935,93.480,508.500,48
2026-05-25T19:04:02.974530,1779757442.975,89.280,502.000,47
2026-05-25T19:04:09.812868,1779757449.813,94.400,514.100,47
2026-05-25T19:04:15.846618,1779757455.847,93.540,541.300,46
2026-05-25T19:04:21.884515,1779757461.885,90.700,507.400,46
2026-05-25T19:04:28.847695,1779757468.848,88.330,495.100,48
2026-05-25T19:04:34.883369,1779757474.883,95.030,495.300,47
2026-05-25T19:04:40.922638,1779757480.923,91.160,495.600,48
2026-05-25T19:04:46.964443,1779757486.964,94.690,506.500,47
2026-05-25T19:04:53.006515,1779757493.007,94.390,534.100,46
2026-05-25T19:04:59.878350,1779757499.878,88.940,502.200,47
2026-05-25T19:05:05.917789,1779757505.918,100.140,498.100,47
2026-05-25T19:05:11.954540,1779757511.955,93.100,498.600,48
2026-05-25T19:05:18.856713,1779757518.857,93.630,500.700,47
2026-05-25T19:05:24.895317,1779757524.895,95.330,508.500,48
2026-05-25T19:05:30.924154,1779757530.924,92.320,535.900,47
2026-05-25T19:05:36.964018,1779757536.964,90.230,502.100,48
2026-05-25T19:05:43.002039,1779757543.002,93.120,487.300,47
2026-05-25T19:05:49.840599,1779757549.841,93.960,487.000,47
2026-05-25T19:05:55.876872,1779757555.877,92.690,487.100,46
2026-05-25T19:06:01.920025,1779757561.920,91.920,504.200,46
2026-05-25T19:06:08.870379,1779757568.870,95.330,540.000,47
2026-05-25T19:06:14.897508,1779757574.898,87.930,500.900,47
2026-05-25T19:06:20.934558,1779757580.935,92.130,497.600,47
2026-05-25T19:06:26.974471,1779757586.974,90.040,497.600,47
2026-05-25T19:06:33.010735,1779757593.011,90.900,497.300,48
2026-05-25T19:06:39.839568,1779757599.840,88.480,513.200,48
2026-05-25T19:06:45.866326,1779757605.866,93.790,539.700,46
2026-05-25T19:06:51.913234,1779757611.913,93.310,507.200,48
2026-05-25T19:06:58.897696,1779757618.898,94.520,501.700,47
2026-05-25T19:07:04.939901,1779757624.940,97.720,501.500,47
2026-05-25T19:07:10.971020,1779757630.971,91.620,501.800,48
2026-05-25T19:07:17.002595,1779757637.003,89.450,512.800,47
2026-05-25T19:07:23.085012,1779757643.085,95.620,541.800,47
2026-05-25T19:07:29.910095,1779757649.910,86.600,514.400,47
2026-05-25T19:07:35.953520,1779757655.954,95.050,503.000,47
2026-05-25T19:07:41.994045,1779757661.994,90.020,503.300,47
2026-05-25T19:07:48.890453,1779757668.890,91.230,503.600,46
2026-05-25T19:07:54.931960,1779757674.932,90.940,515.400,45
2026-05-25T19:08:00.973938,1779757680.974,89.350,540.600,46
2026-05-25T19:08:07.016832,1779757687.017,87.700,509.600,48
2026-05-25T19:08:13.064498,1779757693.064,83.220,501.700,47
2026-05-25T19:08:19.872287,1779757699.872,89.930,502.200,47
2026-05-25T19:08:25.910382,1779757705.910,90.610,502.100,47
2026-05-25T19:08:31.949971,1779757711.950,88.880,506.300,47
2026-05-25T19:08:38.882542,1779757718.883,93.390,537.800,46
2026-05-25T19:08:44.916379,1779757724.916,91.010,514.700,48
2026-05-25T19:08:50.961052,1779757730.961,95.890,516.500,47
2026-05-25T19:08:57.001478,1779757737.001,83.110,510.000,48
2026-05-25T19:09:03.040823,1779757743.041,90.810,510.800,47
2026-05-25T19:09:09.869560,1779757749.870,90.040,511.100,48
2026-05-25T19:09:15.914671,1779757755.915,94.400,524.700,47
2026-05-25T19:09:21.967477,1779757761.967,98.020,514.400,48
2026-05-25T19:09:28.902867,1779757768.903,88.830,514.600,48
2026-05-25T19:09:34.948699,1779757774.949,89.510,512.900,49
2026-05-25T19:09:40.989872,1779757780.990,96.560,513.400,47
2026-05-25T19:09:47.053091,1779757787.053,0.740,518.100,48
2026-05-25T19:09:53.124305,1779757793.124,0.510,518.100,46
2026-05-25T19:10:00.051383,1779757800.051,6.590,518.800,47
2026-05-25T19:10:06.123274,1779757806.123,0.730,518.100,43
2026-05-25T19:10:12.196858,1779757812.197,0.750,518.300,43
2026-05-25T19:10:18.923453,1779757818.923,0.840,518.100,42
2026-05-25T19:10:24.975719,1779757824.976,0.680,517.900,42
2026-05-25T19:10:31.042241,1779757831.042,0.860,517.800,41
2026-05-25T19:10:37.081370,1779757837.081,0.670,517.800,41
2026-05-25T19:10:43.148263,1779757843.148,0.570,517.800,43
2026-05-25T19:10:49.976347,1779757849.976,0.550,517.800,42
2026-05-25T19:10:56.036700,1779757856.037,0.690,518.100,42
2026-05-25T19:11:02.099371,1779757862.099,0.660,518.100,43
2026-05-25T19:11:08.942630,1779757868.943,0.540,517.900,43
2026-05-25T19:11:15.029102,1779757875.029,0.810,518.200,43
2026-05-25T19:11:21.095899,1779757881.096,0.800,518.100,43
2026-05-25T19:11:27.131363,1779757887.131,0.500,517.900,43
2026-05-25T19:11:33.172246,1779757893.172,0.460,517.800,41
2026-05-25T19:11:40.018489,1779757900.018,0.510,517.800,41
2026-05-25T19:11:46.061726,1779757906.062,0.550,517.800,41
2026-05-25T19:11:52.095152,1779757912.095,0.370,517.800,41
2026-05-25T19:11:58.966193,1779757918.966,0.560,517.800,41
2026-05-25T19:12:05.013670,1779757925.014,0.630,518.100,41
2026-05-25T19:12:11.081868,1779757931.082,5.990,518.700,44
2026-05-25T19:12:17.122416,1779757937.122,27.510,125.600,46
2026-05-25T19:12:23.168531,1779757943.169,0.790,126.200,46
2026-05-25T19:12:30.048220,1779757950.048,1.600,135.300,46
2026-05-25T19:12:36.092171,1779757956.092,0.570,134.800,45
2026-05-25T19:12:42.136156,1779757962.136,1.370,135.300,44
2026-05-25T19:12:49.086650,1779757969.087,0.710,140.400,43
2026-05-25T19:12:55.125547,1779757975.126,0.810,140.400,43
2026-05-25T19:13:01.165532,1779757981.166,0.540,140.400,43
2026-05-25T19:13:07.203351,1779757987.203,0.460,140.500,43
2026-05-25T19:13:13.247282,1779757993.247,0.570,140.500,43
