timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-26T10:20:19.662204,1779812419.662,16.260,277.500,47
2026-05-26T10:20:25.954553,1779812425.955,0.700,277.500,47
2026-05-26T10:20:31.993710,1779812431.994,13.810,318.600,46
2026-05-26T10:20:38.028819,1779812438.029,15.150,352.400,43
2026-05-26T10:20:44.883024,1779812444.883,77.040,321.000,46
2026-05-26T10:20:50.923445,1779812450.923,83.240,325.300,46
2026-05-26T10:20:56.966778,1779812456.967,83.290,325.200,46
2026-05-26T10:21:03.006363,1779812463.006,78.120,324.900,45
2026-05-26T10:21:09.043425,1779812469.043,86.670,325.300,45
2026-05-26T10:21:15.891512,1779812475.892,87.180,321.700,44
2026-05-26T10:21:21.932476,1779812481.932,87.880,321.300,44
2026-05-26T10:21:27.970913,1779812487.971,89.070,321.800,43
2026-05-26T10:21:34.893369,1779812494.893,89.870,321.200,44
2026-05-26T10:21:40.929828,1779812500.930,90.630,321.500,44
2026-05-26T10:21:46.972295,1779812506.972,90.370,321.100,43
2026-05-26T10:21:53.011710,1779812513.012,90.650,321.700,44
2026-05-26T10:21:59.051801,1779812519.052,91.680,321.400,45
2026-05-26T10:22:05.897048,1779812525.897,91.410,321.400,45
2026-05-26T10:22:11.938176,1779812531.938,88.140,321.200,44
2026-05-26T10:22:17.967397,1779812537.967,91.850,323.500,44
2026-05-26T10:22:24.899183,1779812544.899,130.330,332.500,45
2026-05-26T10:22:30.943924,1779812550.944,95.110,339.600,46
2026-05-26T10:22:36.979180,1779812556.979,89.530,340.000,46
2026-05-26T10:22:43.022031,1779812563.022,89.720,344.700,44
2026-05-26T10:22:49.063775,1779812569.064,95.610,356.600,45
2026-05-26T10:22:55.908704,1779812575.909,92.460,368.500,44
2026-05-26T10:23:01.951206,1779812581.951,95.380,379.900,45
2026-05-26T10:23:07.985359,1779812587.985,87.270,380.600,45
2026-05-26T10:23:14.938534,1779812594.939,99.520,392.100,46
2026-05-26T10:23:20.966512,1779812600.967,101.410,402.100,46
2026-05-26T10:23:27.008673,1779812607.009,9.590,425.300,45
2026-05-26T10:23:33.055588,1779812613.056,14.600,455.300,45
2026-05-26T10:23:39.092599,1779812619.093,73.700,475.800,44
2026-05-26T10:23:45.920314,1779812625.920,78.880,476.000,44
2026-05-26T10:23:51.949813,1779812631.950,82.350,476.300,44
2026-05-26T10:23:57.991550,1779812637.992,85.030,476.300,43
2026-05-26T10:24:04.946591,1779812644.947,87.960,477.100,44
2026-05-26T10:24:10.983825,1779812650.984,89.150,488.700,47
2026-05-26T10:24:17.009356,1779812657.009,87.870,489.100,46
2026-05-26T10:24:23.052614,1779812663.053,88.790,489.100,47
2026-05-26T10:24:29.091269,1779812669.091,89.690,489.100,43
2026-05-26T10:24:35.938365,1779812675.938,89.250,489.300,44
2026-05-26T10:24:41.976920,1779812681.977,90.060,493.500,43
2026-05-26T10:24:48.013978,1779812688.014,90.710,491.800,45
2026-05-26T10:24:54.930704,1779812694.931,90.680,492.000,45
2026-05-26T10:25:00.972345,1779812700.972,91.730,492.200,44
2026-05-26T10:25:07.013525,1779812707.014,88.080,493.200,44
2026-05-26T10:25:13.056186,1779812713.056,90.040,493.000,43
2026-05-26T10:25:19.091673,1779812719.092,90.090,493.100,43
2026-05-26T10:25:25.926978,1779812725.927,91.700,493.500,44
2026-05-26T10:25:31.963150,1779812731.963,95.270,505.500,43
2026-05-26T10:25:38.005061,1779812738.005,90.870,518.500,46
2026-05-26T10:25:44.957656,1779812744.958,93.080,528.200,45
2026-05-26T10:25:51.000207,1779812751.000,96.340,541.400,46
2026-05-26T10:25:57.039046,1779812757.039,95.520,551.000,46
2026-05-26T10:26:03.080093,1779812763.080,87.710,563.500,44
2026-05-26T10:26:09.120075,1779812769.120,96.110,573.500,45
2026-05-26T10:26:15.930901,1779812775.931,92.460,587.900,44
2026-05-26T10:26:21.967811,1779812781.968,96.880,599.300,46
2026-05-26T10:26:28.014056,1779812788.014,10.740,600.100,47
2026-05-26T10:26:34.942447,1779812794.942,11.940,635.200,46
2026-05-26T10:26:41.066089,1779812801.066,12.720,662.800,44
2026-05-26T10:26:47.102567,1779812807.103,79.390,669.600,43
2026-05-26T10:26:53.142132,1779812813.142,79.400,670.400,44
2026-05-26T10:26:59.187487,1779812819.187,77.140,670.200,43
2026-05-26T10:27:05.973551,1779812825.974,87.390,670.300,43
2026-05-26T10:27:12.008815,1779812832.009,86.290,674.900,44
2026-05-26T10:27:18.047044,1779812838.047,87.420,674.300,43
2026-05-26T10:27:25.007704,1779812845.008,88.150,674.700,44
2026-05-26T10:27:31.049904,1779812851.050,88.450,674.000,44
2026-05-26T10:27:37.090571,1779812857.091,88.850,678.500,43
2026-05-26T10:27:43.131489,1779812863.131,88.150,678.600,43
2026-05-26T10:27:49.174588,1779812869.175,89.600,678.400,43
2026-05-26T10:27:55.988411,1779812875.988,90.540,679.800,43
2026-05-26T10:28:02.030087,1779812882.030,90.780,679.300,43
2026-05-26T10:28:08.072347,1779812888.072,91.960,679.100,44
2026-05-26T10:28:14.988601,1779812894.989,92.300,679.000,44
2026-05-26T10:28:21.019044,1779812901.019,91.290,680.700,47
2026-05-26T10:28:27.055843,1779812907.056,91.680,680.400,46
2026-05-26T10:28:33.091828,1779812913.092,90.630,680.200,46
2026-05-26T10:28:39.130669,1779812919.131,92.380,687.900,43
2026-05-26T10:28:45.998498,1779812925.998,93.890,698.000,43
2026-05-26T10:28:52.035906,1779812932.036,98.430,711.100,44
2026-05-26T10:28:58.078633,1779812938.079,96.950,720.900,44
2026-05-26T10:29:04.980195,1779812944.980,94.500,734.900,44
2026-05-26T10:29:11.020473,1779812951.020,93.330,747.500,44
2026-05-26T10:29:17.059987,1779812957.060,94.990,758.000,45
2026-05-26T10:29:23.100920,1779812963.101,92.540,770.900,45
2026-05-26T10:29:29.137867,1779812969.138,95.990,780.700,44
2026-05-26T10:29:35.990085,1779812975.990,151.700,816.700,47
2026-05-26T10:29:42.029140,1779812982.029,90.850,854.400,47
2026-05-26T10:29:48.066856,1779812988.067,90.410,851.600,49
2026-05-26T10:29:55.000829,1779812995.001,90.350,860.000,49
2026-05-26T10:30:01.026832,1779813001.027,91.810,881.800,49
2026-05-26T10:30:07.068166,1779813007.068,89.750,904.200,47
2026-05-26T10:30:13.110030,1779813013.110,87.930,928.100,47
2026-05-26T10:30:19.147687,1779813019.148,86.060,954.400,48
2026-05-26T10:30:26.003740,1779813026.004,90.000,980.700,47
2026-05-26T10:30:32.046253,1779813032.046,96.830,879.700,50
2026-05-26T10:30:38.082343,1779813038.082,87.700,879.800,49
2026-05-26T10:30:45.010038,1779813045.010,89.830,883.100,50
2026-05-26T10:30:51.044877,1779813051.045,98.160,918.200,49
2026-05-26T10:30:57.087582,1779813057.088,89.710,933.500,48
2026-05-26T10:31:03.125917,1779813063.126,78.880,961.700,49
2026-05-26T10:31:09.171410,1779813069.171,86.820,907.700,49
2026-05-26T10:31:16.040902,1779813076.041,85.220,908.300,49
2026-05-26T10:31:22.083612,1779813082.084,91.250,906.000,48
2026-05-26T10:31:28.129689,1779813088.130,87.970,920.200,46
2026-05-26T10:31:35.019828,1779813095.020,95.270,948.600,47
2026-05-26T10:31:41.053822,1779813101.054,87.490,970.900,47
2026-05-26T10:31:47.093434,1779813107.093,90.590,1001.000,47
2026-05-26T10:31:53.133936,1779813113.134,87.580,925.000,48
2026-05-26T10:31:59.172293,1779813119.172,85.210,925.700,48
2026-05-26T10:32:06.026406,1779813126.026,83.220,925.800,47
2026-05-26T10:32:12.066959,1779813132.067,85.150,926.500,47
2026-05-26T10:32:18.108431,1779813138.108,89.000,938.300,48
2026-05-26T10:32:25.027366,1779813145.027,83.260,962.200,48
2026-05-26T10:32:31.062525,1779813151.063,82.550,921.700,48
2026-05-26T10:32:37.107063,1779813157.107,84.050,922.400,47
2026-05-26T10:32:43.140001,1779813163.140,81.010,922.600,47
2026-05-26T10:32:49.183201,1779813169.183,84.130,923.200,47
2026-05-26T10:32:56.042282,1779813176.042,80.620,936.900,46
2026-05-26T10:33:02.088998,1779813182.089,83.220,963.200,46
2026-05-26T10:33:08.129932,1779813188.130,83.600,987.100,46
2026-05-26T10:33:15.044381,1779813195.044,90.030,946.600,48
2026-05-26T10:33:21.075200,1779813201.075,89.900,947.200,48
2026-05-26T10:33:27.113855,1779813207.114,96.570,954.000,48
2026-05-26T10:33:33.163438,1779813213.163,91.420,956.400,46
2026-05-26T10:33:39.194023,1779813219.194,93.670,949.500,47
2026-05-26T10:33:46.060166,1779813226.060,90.230,949.500,47
2026-05-26T10:33:52.099344,1779813232.099,93.220,950.500,47
2026-05-26T10:33:58.141946,1779813238.142,89.360,951.200,45
2026-05-26T10:34:05.043821,1779813245.044,94.830,987.900,45
2026-05-26T10:34:11.087090,1779813251.087,101.460,949.700,47
2026-05-26T10:34:17.128901,1779813257.129,92.670,949.800,47
2026-05-26T10:34:23.176064,1779813263.176,86.810,949.700,46
2026-05-26T10:34:29.214707,1779813269.215,91.850,950.300,48
2026-05-26T10:34:36.150167,1779813276.150,99.090,979.500,51
2026-05-26T10:34:42.184331,1779813282.184,87.870,948.900,52
2026-05-26T10:34:48.225097,1779813288.225,80.300,949.800,51
2026-05-26T10:34:55.062081,1779813295.062,90.950,949.000,49
2026-05-26T10:35:01.101121,1779813301.101,92.650,961.400,46
2026-05-26T10:35:07.137991,1779813307.138,91.220,989.700,47
2026-05-26T10:35:13.180978,1779813313.181,92.920,992.300,47
2026-05-26T10:35:19.223241,1779813319.223,91.430,955.000,48
2026-05-26T10:35:26.063236,1779813326.063,90.210,957.400,47
2026-05-26T10:35:32.103820,1779813332.104,90.640,955.600,47
2026-05-26T10:35:38.147741,1779813338.148,89.090,979.800,46
2026-05-26T10:35:45.078224,1779813345.078,91.360,964.700,46
2026-05-26T10:35:51.121096,1779813351.121,93.890,965.200,46
2026-05-26T10:35:57.156821,1779813357.157,88.330,965.000,46
2026-05-26T10:36:03.201298,1779813363.201,82.230,972.000,45
2026-05-26T10:36:09.235512,1779813369.236,90.310,1001.000,45
2026-05-26T10:36:16.079646,1779813376.080,88.610,963.400,47
2026-05-26T10:36:22.122208,1779813382.122,92.880,963.600,47
2026-05-26T10:36:28.165539,1779813388.166,85.470,964.700,46
