timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-26T14:46:10.467250,1779828370.467,1.640,179.500,43
2026-05-26T14:46:16.521732,1779828376.522,0.370,179.300,42
2026-05-26T14:46:22.555136,1779828382.555,75.070,212.900,44
2026-05-26T14:46:29.005078,1779828389.005,60.800,221.600,47
2026-05-26T14:46:35.060236,1779828395.060,52.910,221.600,47
2026-05-26T14:46:41.137146,1779828401.137,56.880,221.400,47
2026-05-26T14:46:47.190901,1779828407.191,45.940,221.900,44
2026-05-26T14:46:53.312720,1779828413.313,61.060,221.400,44
2026-05-26T14:46:59.553748,1779828419.554,59.270,221.700,44
2026-05-26T14:47:05.610197,1779828425.610,56.660,232.800,44
2026-05-26T14:47:11.666295,1779828431.666,44.410,218.600,46
2026-05-26T14:47:18.029926,1779828438.030,93.670,219.200,46
2026-05-26T14:47:24.064832,1779828444.065,96.310,226.500,46
2026-05-26T14:47:30.097534,1779828450.098,174.130,269.500,47
2026-05-26T14:47:36.131632,1779828456.132,94.180,270.900,49
2026-05-26T14:47:42.166739,1779828462.167,98.100,286.900,50
2026-05-26T14:47:49.075709,1779828469.076,81.710,298.300,50
2026-05-26T14:47:55.130176,1779828475.130,48.230,300.300,49
2026-05-26T14:48:01.207325,1779828481.207,38.590,302.000,47
2026-05-26T14:48:07.256543,1779828487.257,66.470,304.600,47
2026-05-26T14:48:13.287618,1779828493.288,93.690,298.500,50
2026-05-26T14:48:20.020049,1779828500.020,93.090,293.900,49
2026-05-26T14:48:26.250761,1779828506.251,79.880,296.100,50
2026-05-26T14:48:32.390472,1779828512.390,76.520,296.200,49
2026-05-26T14:48:39.023050,1779828519.023,91.480,305.200,47
2026-05-26T14:48:45.075992,1779828525.076,0.760,311.400,47
2026-05-26T14:48:51.137306,1779828531.137,0.700,313.900,49
2026-05-26T14:48:58.060471,1779828538.060,0.550,313.500,48
2026-05-26T14:49:04.131048,1779828544.131,0.700,313.500,48
2026-05-26T14:49:10.179099,1779828550.179,0.570,313.000,41
2026-05-26T14:49:16.237974,1779828556.238,0.560,313.000,41
2026-05-26T14:49:22.300807,1779828562.301,0.790,313.000,42
2026-05-26T14:49:29.079626,1779828569.080,0.610,313.000,41
2026-05-26T14:49:35.154766,1779828575.155,0.670,313.300,41
2026-05-26T14:49:41.217877,1779828581.218,0.630,313.300,42
2026-05-26T14:49:48.103092,1779828588.103,0.480,313.100,43
2026-05-26T14:49:54.163057,1779828594.163,3.320,313.800,43
2026-05-26T14:50:00.219017,1779828600.219,0.740,313.600,42
2026-05-26T14:50:06.282400,1779828606.282,6.880,318.600,43
2026-05-26T14:50:12.328180,1779828612.328,0.910,314.800,41
2026-05-26T14:50:19.125293,1779828619.125,0.820,315.100,42
2026-05-26T14:50:25.159599,1779828625.160,0.550,314.900,43
2026-05-26T14:50:31.196142,1779828631.196,0.620,314.800,42
2026-05-26T14:50:38.127301,1779828638.127,0.630,314.900,43
2026-05-26T14:50:44.175300,1779828644.175,0.600,314.900,41
2026-05-26T14:50:50.212263,1779828650.212,0.540,314.800,41
2026-05-26T14:50:56.250721,1779828656.251,0.470,314.900,42
2026-05-26T14:51:02.289871,1779828662.290,0.610,314.900,44
2026-05-26T14:51:09.110934,1779828669.111,0.950,315.100,44
2026-05-26T14:51:15.172139,1779828675.172,0.930,315.200,44
2026-05-26T14:51:21.205867,1779828681.206,0.660,314.800,41
2026-05-26T14:51:28.114197,1779828688.114,0.620,314.900,43
2026-05-26T14:51:34.185370,1779828694.185,0.620,314.900,42
2026-05-26T14:51:40.247629,1779828700.248,0.740,314.900,42
2026-05-26T14:51:46.298154,1779828706.298,0.490,314.900,41
2026-05-26T14:51:52.358222,1779828712.358,0.640,314.900,42
