timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-26T16:26:32.014759,1779834392.015,0.000,12.730,11
2026-05-26T16:26:38.047216,1779834398.047,0.000,12.730,11
2026-05-26T16:26:45.072601,1779834405.073,57.780,59.350,531
2026-05-26T16:26:52.067611,1779834412.068,79.860,170.600,532
2026-05-26T16:26:58.106711,1779834418.107,74.110,175.500,532
2026-05-26T16:27:04.145301,1779834424.145,85.150,177.600,532
2026-05-26T16:27:11.174403,1779834431.174,86.110,179.400,532
2026-05-26T16:27:17.207030,1779834437.207,80.670,180.300,532
2026-05-26T16:27:23.243955,1779834443.244,85.610,181.000,532
2026-05-26T16:27:30.280804,1779834450.281,86.260,181.700,532
2026-05-26T16:27:36.314459,1779834456.314,88.260,182.200,532
2026-05-26T16:27:43.050630,1779834463.051,88.980,183.300,532
2026-05-26T16:27:50.028358,1779834470.028,87.610,183.800,532
2026-05-26T16:27:56.064753,1779834476.065,90.260,183.900,532
2026-05-26T16:28:03.047402,1779834483.047,158.130,197.600,532
2026-05-26T16:28:09.079917,1779834489.080,173.390,203.100,532
2026-05-26T16:28:15.120487,1779834495.120,0.000,243.000,532
2026-05-26T16:28:22.065259,1779834502.065,0.000,236.600,420
2026-05-26T16:28:28.100450,1779834508.100,31.060,209.600,29
2026-05-26T16:28:35.127103,1779834515.127,0.000,209.500,29
2026-05-26T16:28:42.050390,1779834522.050,0.000,209.400,20
2026-05-26T16:28:48.093316,1779834528.093,0.000,209.400,20
2026-05-26T16:28:54.131636,1779834534.132,0.000,209.300,20
2026-05-26T16:29:01.175161,1779834541.175,0.000,209.300,20
2026-05-26T16:29:07.220776,1779834547.221,0.000,209.300,20
2026-05-26T16:29:13.256225,1779834553.256,0.000,209.300,20
2026-05-26T16:29:20.286010,1779834560.286,0.000,209.300,20
2026-05-26T16:29:26.330511,1779834566.331,0.000,209.300,20
2026-05-26T16:29:33.075364,1779834573.075,0.000,209.300,20
2026-05-26T16:29:40.065683,1779834580.066,0.000,209.300,20
2026-05-26T16:29:46.100876,1779834586.101,0.000,209.300,20
2026-05-26T16:29:53.087315,1779834593.087,0.000,209.300,20
2026-05-26T16:30:00.077017,1779834600.077,0.000,209.300,20
2026-05-26T16:30:06.127184,1779834606.127,0.000,209.300,20
2026-05-26T16:30:13.077670,1779834613.078,0.000,209.300,20
2026-05-26T16:30:20.068397,1779834620.068,0.000,209.300,20
2026-05-26T16:30:26.111687,1779834626.112,0.000,209.300,20
2026-05-26T16:30:33.093926,1779834633.094,0.000,209.300,20
2026-05-26T16:30:40.094214,1779834640.094,0.000,209.300,20
2026-05-26T16:30:46.128936,1779834646.129,0.000,209.300,20
2026-05-26T16:30:53.097391,1779834653.097,0.000,209.300,20
2026-05-26T16:31:00.117645,1779834660.118,0.000,209.300,20
2026-05-26T16:31:06.157607,1779834666.158,0.000,209.300,20
2026-05-26T16:31:13.101402,1779834673.101,0.000,209.300,20
2026-05-26T16:31:20.100901,1779834680.101,0.000,209.300,20
2026-05-26T16:31:26.142061,1779834686.142,0.000,209.300,20
2026-05-26T16:31:33.094584,1779834693.095,0.000,209.300,20
2026-05-26T16:31:40.104634,1779834700.105,0.000,209.300,20
