timestamp_iso,unix_ts,cpu_pct,mem_mb,pids
2026-05-26T15:28:15.574101,1779830895.574,0.250,681.100,54
2026-05-26T15:28:21.634175,1779830901.634,129.890,689.200,69
2026-05-26T15:28:27.674530,1779830907.675,24.280,741.800,66
2026-05-26T15:28:33.715379,1779830913.715,42.970,794.000,66
2026-05-26T15:28:40.150984,1779830920.151,178.170,926.300,68
2026-05-26T15:28:46.189653,1779830926.190,263.400,952.600,70
2026-05-26T15:28:52.230380,1779830932.230,132.840,951.000,68
2026-05-26T15:28:59.153675,1779830939.154,209.540,966.600,71
2026-05-26T15:29:05.186510,1779830945.187,138.990,997.400,71
2026-05-26T15:29:11.226620,1779830951.227,121.450,993.800,69
2026-05-26T15:29:17.268451,1779830957.268,108.390,1010.000,69
2026-05-26T15:29:23.316787,1779830963.317,85.160,1019.000,69
2026-05-26T15:29:30.135424,1779830970.135,117.630,1009.000,70
2026-05-26T15:29:36.178402,1779830976.178,117.990,1015.000,71
2026-05-26T15:29:42.220156,1779830982.220,88.590,1016.000,70
2026-05-26T15:29:49.132471,1779830989.132,109.180,1015.000,70
2026-05-26T15:29:55.166803,1779830995.167,94.540,1015.000,70
2026-05-26T15:30:01.213607,1779831001.214,98.780,1026.048,70
2026-05-26T15:30:07.252939,1779831007.253,92.620,1026.048,70
2026-05-26T15:30:13.291528,1779831013.292,89.410,1036.288,70
2026-05-26T15:30:20.174123,1779831020.174,97.320,1038.336,70
2026-05-26T15:30:26.216449,1779831026.216,87.600,1031.168,70
2026-05-26T15:30:32.249963,1779831032.250,97.470,1050.624,70
2026-05-26T15:30:39.144704,1779831039.145,96.010,1041.408,70
2026-05-26T15:30:45.184732,1779831045.185,99.060,1041.408,70
2026-05-26T15:30:51.220953,1779831051.221,94.080,1041.408,70
2026-05-26T15:30:57.261374,1779831057.261,94.750,1045.504,70
2026-05-26T15:31:03.297543,1779831063.298,94.000,1041.408,70
2026-05-26T15:31:10.179481,1779831070.179,91.720,1044.480,70
2026-05-26T15:31:16.218339,1779831076.218,92.670,1060.864,70
2026-05-26T15:31:22.259672,1779831082.260,92.160,1043.456,70
2026-05-26T15:31:29.158060,1779831089.158,91.630,1043.456,70
2026-05-26T15:31:35.193176,1779831095.193,114.140,1047.552,70
2026-05-26T15:31:41.231257,1779831101.231,90.790,1044.480,70
2026-05-26T15:31:47.267908,1779831107.268,88.450,1059.840,70
2026-05-26T15:31:53.310799,1779831113.311,101.280,1065.984,70
2026-05-26T15:32:00.212131,1779831120.212,113.490,1059.840,70
2026-05-26T15:32:06.251659,1779831126.252,90.190,1231.872,70
2026-05-26T15:32:12.289212,1779831132.289,90.130,1230.848,70
2026-05-26T15:32:19.196572,1779831139.197,89.640,1230.848,70
2026-05-26T15:32:25.230624,1779831145.231,87.760,1230.848,70
2026-05-26T15:32:31.267171,1779831151.267,89.910,1230.848,70
2026-05-26T15:32:37.309403,1779831157.309,109.270,1231.872,70
2026-05-26T15:32:43.350687,1779831163.351,98.330,1233.920,70
2026-05-26T15:32:50.183662,1779831170.184,95.110,1233.920,70
2026-05-26T15:32:56.219300,1779831176.219,89.440,1229.824,70
2026-05-26T15:33:02.259269,1779831182.259,89.950,1229.824,70
2026-05-26T15:33:09.208834,1779831189.209,82.120,1231.872,70
2026-05-26T15:33:15.252712,1779831195.253,89.420,1229.824,70
2026-05-26T15:33:21.293449,1779831201.293,88.440,1229.824,70
2026-05-26T15:33:27.336928,1779831207.337,92.510,1229.824,70
2026-05-26T15:33:33.372798,1779831213.373,95.080,1229.824,70
2026-05-26T15:33:40.190380,1779831220.190,92.150,1234.944,70
2026-05-26T15:33:46.232394,1779831226.232,97.960,1229.824,70
2026-05-26T15:33:52.277891,1779831232.278,92.410,1229.824,70
2026-05-26T15:33:59.217089,1779831239.217,100.680,1229.824,70
2026-05-26T15:34:05.244902,1779831245.245,102.500,1230.848,70
2026-05-26T15:34:11.276473,1779831251.276,91.740,1230.848,70
2026-05-26T15:34:17.311214,1779831257.311,88.930,1229.824,70
2026-05-26T15:34:23.356912,1779831263.357,66.010,1229.824,70
2026-05-26T15:34:30.278516,1779831270.279,72.630,1230.848,70
2026-05-26T15:34:36.323700,1779831276.324,80.200,1229.824,70
2026-05-26T15:34:42.367446,1779831282.367,79.710,1230.848,70
2026-05-26T15:34:49.258780,1779831289.259,80.430,1230.848,70
2026-05-26T15:34:55.293398,1779831295.293,62.880,1230.848,70
2026-05-26T15:35:01.328429,1779831301.328,44.250,1229.824,70
2026-05-26T15:35:07.386620,1779831307.387,64.030,1229.824,70
2026-05-26T15:35:13.423493,1779831313.423,55.240,1230.848,70
2026-05-26T15:35:20.314983,1779831320.315,122.750,1233.920,71
2026-05-26T15:35:26.345542,1779831326.346,91.750,1230.848,70
2026-05-26T15:35:32.374757,1779831332.375,91.830,1230.848,70
2026-05-26T15:35:39.231228,1779831339.231,75.310,1232.896,70
2026-05-26T15:35:45.255426,1779831345.255,113.600,1236.992,70
2026-05-26T15:35:51.278538,1779831351.279,73.900,1232.896,70
2026-05-26T15:35:57.306663,1779831357.307,76.650,1232.896,70
2026-05-26T15:36:03.350081,1779831363.350,89.890,1232.896,70
2026-05-26T15:36:10.322873,1779831370.323,93.060,1232.896,70
2026-05-26T15:36:16.366238,1779831376.366,81.580,1231.872,70
2026-05-26T15:36:22.426910,1779831382.427,91.900,1231.872,70
2026-05-26T15:36:29.246357,1779831389.246,87.730,1232.896,70
2026-05-26T15:36:35.288969,1779831395.289,104.220,1232.896,70
2026-05-26T15:36:41.325811,1779831401.326,90.150,1232.896,70
2026-05-26T15:36:47.364525,1779831407.365,110.340,1232.896,71
2026-05-26T15:36:53.405772,1779831413.406,92.200,1236.992,70
2026-05-26T15:37:00.253164,1779831420.253,92.960,1232.896,70
2026-05-26T15:37:06.291887,1779831426.292,90.370,1233.920,70
2026-05-26T15:37:12.334038,1779831432.334,82.930,1232.896,70
2026-05-26T15:37:19.229856,1779831439.230,85.590,1232.896,70
2026-05-26T15:37:25.268965,1779831445.269,91.220,1241.088,70
2026-05-26T15:37:31.299350,1779831451.299,98.170,1231.872,70
2026-05-26T15:37:37.326644,1779831457.327,78.750,1232.896,70
