timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-05-26T19:33:56.406182,1779845636.406,0.020,153.400,15,154.500
2026-05-26T19:34:04.767320,1779845644.767,13.520,166.800,15,155.000
2026-05-26T19:34:13.695894,1779845653.696,29.900,202.000,15,154.900
2026-05-26T19:34:21.750548,1779845661.751,13.640,216.200,15,154.900
2026-05-26T19:34:30.478839,1779845670.479,10.060,249.500,15,152.400
2026-05-26T19:34:39.474514,1779845679.475,14.390,266.100,15,152.400
2026-05-26T19:34:47.524887,1779845687.525,0.720,294.900,15,193.900
2026-05-26T19:34:55.750986,1779845695.751,53.520,368.500,15,194.200
2026-05-26T19:35:04.768463,1779845704.768,74.880,458.300,15,205.900
2026-05-26T19:35:13.721846,1779845713.722,79.200,442.800,15,206.300
2026-05-26T19:35:21.770625,1779845721.771,76.780,438.000,15,187.300
2026-05-26T19:35:30.493253,1779845730.493,68.090,445.400,15,189.200
2026-05-26T19:35:39.505844,1779845739.506,72.180,446.100,15,195.400
2026-05-26T19:35:47.557202,1779845747.557,81.030,439.100,15,206.500
2026-05-26T19:35:55.743565,1779845755.744,81.570,444.400,15,206.200
2026-05-26T19:36:04.741558,1779845764.742,91.720,445.600,15,192.800
2026-05-26T19:36:13.749111,1779845773.749,82.920,447.800,15,198.600
2026-05-26T19:36:21.795119,1779845781.795,81.570,447.900,15,199.700
2026-05-26T19:36:30.514095,1779845790.514,80.270,444.500,15,201.000
2026-05-26T19:36:39.519915,1779845799.520,92.650,445.800,15,200.900
2026-05-26T19:36:47.567070,1779845807.567,64.930,450.800,15,208.800
2026-05-26T19:36:55.762713,1779845815.763,70.160,453.000,15,209.100
2026-05-26T19:37:04.769925,1779845824.770,82.220,451.100,15,209.300
2026-05-26T19:37:13.768422,1779845833.768,91.660,451.800,15,209.600
2026-05-26T19:37:21.815501,1779845841.816,82.470,454.300,15,209.900
2026-05-26T19:37:30.523019,1779845850.523,81.330,454.300,15,202.400
2026-05-26T19:37:39.528549,1779845859.529,81.100,453.300,15,203.200
2026-05-26T19:37:47.571542,1779845867.572,78.030,449.800,15,217.400
2026-05-26T19:37:55.806929,1779845875.807,68.010,457.100,15,214.200
2026-05-26T19:38:04.790734,1779845884.791,81.830,453.700,15,213.800
2026-05-26T19:38:13.786072,1779845893.786,67.320,459.000,15,213.900
2026-05-26T19:38:21.833315,1779845901.833,66.430,458.400,15,215.000
2026-05-26T19:38:30.542058,1779845910.542,82.070,455.300,15,217.000
2026-05-26T19:38:39.548280,1779845919.548,80.400,449.400,15,216.500
2026-05-26T19:38:47.595154,1779845927.595,79.610,450.200,15,220.400
2026-05-26T19:38:55.799161,1779845935.799,80.700,451.800,15,207.000
2026-05-26T19:39:04.799210,1779845944.799,82.000,454.800,15,208.700
2026-05-26T19:39:13.798720,1779845953.799,91.090,449.600,15,212.600
2026-05-26T19:39:21.861179,1779845961.861,67.190,461.600,15,214.100
2026-05-26T19:39:30.554995,1779845970.555,69.200,460.200,15,213.700
2026-05-26T19:39:39.557224,1779845979.557,66.770,463.800,15,214.300
2026-05-26T19:39:47.607142,1779845987.607,90.710,458.400,15,231.500
2026-05-26T19:39:55.816183,1779845995.816,79.940,458.100,15,221.300
2026-05-26T19:40:04.828823,1779846004.829,78.200,457.200,15,223.800
2026-05-26T19:40:13.839478,1779846013.839,81.430,457.000,15,227.900
2026-05-26T19:40:21.890518,1779846021.891,80.960,456.500,15,229.400
2026-05-26T19:40:30.577771,1779846030.578,80.120,459.900,15,231.300
2026-05-26T19:40:38.616132,1779846038.616,83.140,456.500,15,232.000
2026-05-26T19:40:46.670795,1779846046.671,80.260,461.400,15,231.700
2026-05-26T19:40:54.867522,1779846054.868,68.660,464.800,15,232.100
2026-05-26T19:41:03.882530,1779846063.883,75.340,461.300,15,255.400
2026-05-26T19:41:11.926462,1779846071.926,68.030,462.100,15,255.200
2026-05-26T19:41:20.599658,1779846080.600,82.600,461.300,15,256.200
2026-05-26T19:41:29.595068,1779846089.595,83.410,462.300,15,256.100
2026-05-26T19:41:37.626451,1779846097.626,54.810,463.100,15,227.900
2026-05-26T19:41:45.893024,1779846105.893,40.910,469.700,15,221.500
2026-05-26T19:41:54.909454,1779846114.909,62.540,489.400,15,204.700
2026-05-26T19:42:03.874176,1779846123.874,84.180,510.900,15,237.300
2026-05-26T19:42:11.922010,1779846131.922,81.080,504.600,15,239.200
2026-05-26T19:42:20.618501,1779846140.619,83.380,508.600,15,240.400
2026-05-26T19:42:29.609775,1779846149.610,93.060,507.200,15,204.000
2026-05-26T19:42:37.659965,1779846157.660,79.600,505.800,15,204.200
2026-05-26T19:42:45.894700,1779846165.895,82.200,505.700,15,214.300
2026-05-26T19:42:54.894146,1779846174.894,75.950,506.100,15,214.800
2026-05-26T19:43:03.895941,1779846183.896,83.170,511.500,15,214.800
2026-05-26T19:43:11.943202,1779846191.943,82.180,510.900,15,218.000
2026-05-26T19:43:20.632907,1779846200.633,83.820,506.300,15,220.000
2026-05-26T19:43:29.620780,1779846209.621,67.420,513.600,15,220.200
2026-05-26T19:43:37.671062,1779846217.671,70.020,511.300,15,219.900
2026-05-26T19:43:45.912379,1779846225.912,80.400,505.700,15,219.700
2026-05-26T19:43:54.907864,1779846234.908,81.000,511.300,15,217.600
2026-05-26T19:44:03.914361,1779846243.914,84.140,512.900,15,217.500
