timestamp_iso,unix_ts,cpu_pct,mem_mb,pids,db_mem_mb
2026-05-28T18:40:47.962420,1780018847.962,0.133,1.117,5,0.000
2026-05-28T18:40:50.041394,1780018850.041,0.000,1.117,5,0.000
2026-05-28T18:40:52.097532,1780018852.098,20.910,15.809,10,0.000
2026-05-28T18:40:54.147634,1780018854.148,45.133,23.707,10,0.000
2026-05-28T18:40:56.196818,1780018856.197,51.372,33.629,10,0.000
2026-05-28T18:40:58.253919,1780018858.254,65.503,45.598,10,0.000
2026-05-28T18:41:00.307150,1780018860.307,66.456,55.523,10,0.000
2026-05-28T18:41:02.363417,1780018862.363,65.945,64.352,10,0.000
2026-05-28T18:41:04.441979,1780018864.442,54.031,81.785,10,0.000
2026-05-28T18:41:06.530694,1780018866.531,0.000,81.621,10,0.000
2026-05-28T18:41:08.610908,1780018868.611,0.000,81.551,10,0.000
2026-05-28T18:41:10.702375,1780018870.702,0.000,81.531,10,0.000
2026-05-28T18:41:12.782447,1780018872.782,0.000,81.418,10,0.000
2026-05-28T18:41:14.871891,1780018874.872,0.000,81.418,10,0.000
2026-05-28T18:41:16.968594,1780018876.969,0.000,81.418,10,0.000
2026-05-28T18:41:19.059426,1780018879.059,0.000,81.418,10,0.000
2026-05-28T18:41:21.151570,1780018881.152,0.000,81.418,10,0.000
2026-05-28T18:41:23.241337,1780018883.241,0.000,81.418,10,0.000
2026-05-28T18:41:25.328368,1780018885.328,0.000,81.418,10,0.000
2026-05-28T18:41:27.417132,1780018887.417,0.000,81.418,10,0.000
2026-05-28T18:41:29.499614,1780018889.500,0.000,81.418,10,0.000
2026-05-28T18:41:31.584898,1780018891.585,0.000,81.418,10,0.000
2026-05-28T18:41:33.670912,1780018893.671,0.000,81.418,10,0.000
2026-05-28T18:41:35.758253,1780018895.758,0.000,81.418,10,0.000
2026-05-28T18:41:37.844219,1780018897.844,0.000,81.418,10,0.000
2026-05-28T18:41:39.927801,1780018899.928,0.000,81.418,10,0.000
2026-05-28T18:41:42.002777,1780018902.003,0.000,81.418,10,0.000
2026-05-28T18:41:44.092108,1780018904.092,0.000,81.418,10,0.000
2026-05-28T18:41:46.177580,1780018906.178,0.000,81.418,10,0.000
2026-05-28T18:41:48.273841,1780018908.274,0.000,81.418,10,0.000
2026-05-28T18:41:50.360744,1780018910.361,0.000,81.418,10,0.000
2026-05-28T18:41:52.454145,1780018912.454,0.000,81.418,10,0.000
2026-05-28T18:41:54.532581,1780018914.533,0.000,81.418,10,0.000
2026-05-28T18:41:56.619774,1780018916.620,0.000,81.418,10,0.000
2026-05-28T18:41:58.706539,1780018918.707,0.000,81.418,10,0.000
2026-05-28T18:42:00.791206,1780018920.791,0.000,81.418,10,0.000
2026-05-28T18:42:02.872024,1780018922.872,0.000,81.418,10,0.000
2026-05-28T18:42:04.952258,1780018924.952,0.005,81.418,10,0.000
2026-05-28T18:42:07.038190,1780018927.038,0.000,81.418,10,0.000
2026-05-28T18:42:09.124025,1780018929.124,0.000,81.418,10,0.000
2026-05-28T18:42:11.218469,1780018931.218,0.000,81.418,10,0.000
